phase,sample_index,season,stem,sar_path,opt_path,steps,max_keypoints,extractor,extractor_policy,extractors,match_preprocess,matcher_strategy,selected_extractor,worker_success,registration_reliable,match_count,inliers,inlier_ratio,rmse,mean_score,difference_mean,dx,dy,reliability_reasons,poor_spatial_coverage,bad_homography_shape,cascade_rescued,matcher_candidates_json,generation_ms,registration_ms,total_ms,error,result_dir,reused
coarse,31,winter,ROIs2017_winter_112_p60,E:\Data\winter\s1_112\ROIs2017_winter_s1_112_p60.png,E:\Data\winter\s2_112\ROIs2017_winter_s2_112_p60.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,aliked,True,True,23,9,0.3913,1.4079,0.345789,44.5741,18.9259,23.3997,,False,False,True,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 409.05, ""error"": """", ""match_count"": 14, ""inliers"": 5, ""inlier_ratio"": 0.3571, ""rmse"": 0.2031, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 425.42, ""error"": """", ""match_count"": 23, ""inliers"": 9, ""inlier_ratio"": 0.3913, ""rmse"": 1.4079, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",1697.27,936.21,2639.83,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0031_ROIs2017_winter_112_p60,False
coarse,32,fall,ROIs1970_fall_29_p868,E:\Data\fall\s1_29\ROIs1970_fall_s1_29_p868.png,E:\Data\fall\s2_29\ROIs1970_fall_s2_29_p868.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,aliked,True,True,122,61,0.5,1.766,0.382729,67.8455,-1.2748,3.9964,,False,False,True,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 416.66, ""error"": """", ""match_count"": 59, ""inliers"": 20, ""inlier_ratio"": 0.339, ""rmse"": 1.6175, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 379.86, ""error"": """", ""match_count"": 122, ""inliers"": 61, ""inlier_ratio"": 0.5, ""rmse"": 1.766, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",1666.16,894.71,2566.49,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0032_ROIs1970_fall_29_p868,False
coarse,33,spring,ROIs1158_spring_137_p652,E:\Data\spring\s1_137\ROIs1158_spring_s1_137_p652.png,E:\Data\spring\s2_137\ROIs1158_spring_s2_137_p652.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,superpoint,True,False,141,9,0.0638,0.972,0.218689,57.3221,-1368.9003,-623.5312,inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 444.64, ""error"": """", ""match_count"": 141, ""inliers"": 9, ""inlier_ratio"": 0.0638, ""rmse"": 0.972, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 504.3, ""error"": """", ""match_count"": 17, ""inliers"": 5, ""inlier_ratio"": 0.2941, ""rmse"": 0.5792, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",1674.59,1123.63,2804.61,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0033_ROIs1158_spring_137_p652,False
coarse,34,summer,ROIs1868_summer_32_p922,E:\Data\summer\s1_32\ROIs1868_summer_s1_32_p922.png,E:\Data\summer\s2_32\ROIs1868_summer_s2_32_p922.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,aliked,True,False,61,7,0.1148,1.2607,0.247547,48.8863,-244.3473,-139.7238,inliers < 8;inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 521.53, ""error"": """", ""match_count"": 72, ""inliers"": 6, ""inlier_ratio"": 0.0833, ""rmse"": 0.8539, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 486.59, ""error"": """", ""match_count"": 61, ""inliers"": 7, ""inlier_ratio"": 0.1148, ""rmse"": 1.2607, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2385.55,1173.62,3567.15,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0034_ROIs1868_summer_32_p922,False
coarse,35,winter,ROIs2017_winter_19_p550,E:\Data\winter\s1_19\ROIs2017_winter_s1_19_p550.png,E:\Data\winter\s2_19\ROIs2017_winter_s2_19_p550.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,aliked,True,True,34,10,0.2941,1.3793,0.299933,40.2074,175.3998,27.8426,,False,False,True,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 521.12, ""error"": """", ""match_count"": 84, ""inliers"": 9, ""inlier_ratio"": 0.1071, ""rmse"": 1.8017, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 511.16, ""error"": """", ""match_count"": 34, ""inliers"": 10, ""inlier_ratio"": 0.2941, ""rmse"": 1.3793, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2298.73,1168.57,3475.15,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0035_ROIs2017_winter_19_p550,False
coarse,36,fall,ROIs1970_fall_143_p1286,E:\Data\fall\s1_143\ROIs1970_fall_s1_143_p1286.png,E:\Data\fall\s2_143\ROIs1970_fall_s2_143_p1286.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,aliked,True,False,30,9,0.3,1.7024,0.273072,60.2736,136.2299,66.5093,poor_spatial_coverage;bad_homography_shape,True,True,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 539.7, ""error"": """", ""match_count"": 21, ""inliers"": 8, ""inlier_ratio"": 0.381, ""rmse"": 0.8082, ""registration_reliable"": false, ""reliability_reasons"": [""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 502.11, ""error"": """", ""match_count"": 30, ""inliers"": 9, ""inlier_ratio"": 0.3, ""rmse"": 1.7024, ""registration_reliable"": false, ""reliability_reasons"": [""poor_spatial_coverage"", ""bad_homography_shape""], ""poor_spatial_coverage"": true, ""bad_homography_shape"": true}]",2342.4,1189.78,3539.76,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0036_ROIs1970_fall_143_p1286,False
coarse,37,spring,ROIs1158_spring_27_p756,E:\Data\spring\s1_27\ROIs1158_spring_s1_27_p756.png,E:\Data\spring\s2_27\ROIs1158_spring_s2_27_p756.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,superpoint,True,True,279,114,0.4086,1.8366,0.330666,81.8032,1.8324,3.2841,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 539.89, ""error"": """", ""match_count"": 279, ""inliers"": 114, ""inlier_ratio"": 0.4086, ""rmse"": 1.8366, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 502.21, ""error"": """", ""match_count"": 172, ""inliers"": 81, ""inlier_ratio"": 0.4709, ""rmse"": 1.7995, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2269.39,1198.78,3475.21,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0037_ROIs1158_spring_27_p756,False
coarse,38,summer,ROIs1868_summer_20_p1016,E:\Data\summer\s1_20\ROIs1868_summer_s1_20_p1016.png,E:\Data\summer\s2_20\ROIs1868_summer_s2_20_p1016.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,aliked,True,True,54,15,0.2778,1.7268,0.413857,50.6895,16.0217,-78.3505,,False,False,True,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 508.38, ""error"": """", ""match_count"": 40, ""inliers"": 5, ""inlier_ratio"": 0.125, ""rmse"": 0.2046, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 506.99, ""error"": """", ""match_count"": 54, ""inliers"": 15, ""inlier_ratio"": 0.2778, ""rmse"": 1.7268, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2291.61,1168.43,3467.23,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0038_ROIs1868_summer_20_p1016,False
coarse,39,winter,ROIs2017_winter_33_p1737,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p1737.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p1737.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,superpoint,True,True,133,40,0.3008,1.7576,0.232163,140.2283,-7.1852,-11.1356,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 530.72, ""error"": """", ""match_count"": 133, ""inliers"": 40, ""inlier_ratio"": 0.3008, ""rmse"": 1.7576, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 493.17, ""error"": """", ""match_count"": 27, ""inliers"": 8, ""inlier_ratio"": 0.2963, ""rmse"": 0.9955, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2288.05,1161.79,3457.48,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0039_ROIs2017_winter_33_p1737,False
coarse,40,fall,ROIs1970_fall_37_p971,E:\Data\fall\s1_37\ROIs1970_fall_s1_37_p971.png,E:\Data\fall\s2_37\ROIs1970_fall_s2_37_p971.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,superpoint,True,True,185,67,0.3622,1.9428,0.250365,92.9777,-5.8516,-5.34,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 533.21, ""error"": """", ""match_count"": 185, ""inliers"": 67, ""inlier_ratio"": 0.3622, ""rmse"": 1.9428, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 478.91, ""error"": """", ""match_count"": 49, ""inliers"": 13, ""inlier_ratio"": 0.2653, ""rmse"": 1.497, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2273.46,1163.67,3444.23,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0040_ROIs1970_fall_37_p971,False
coarse,41,spring,ROIs1158_spring_78_p520,E:\Data\spring\s1_78\ROIs1158_spring_s1_78_p520.png,E:\Data\spring\s2_78\ROIs1158_spring_s2_78_p520.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,aliked,True,False,33,8,0.2424,1.3947,0.28409,60.567,48.5199,-32.6492,inlier_ratio < 0.25,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 520.26, ""error"": """", ""match_count"": 43, ""inliers"": 7, ""inlier_ratio"": 0.1628, ""rmse"": 0.5349, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 491.83, ""error"": """", ""match_count"": 33, ""inliers"": 8, ""inlier_ratio"": 0.2424, ""rmse"": 1.3947, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2257.67,1165.65,3428.19,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0041_ROIs1158_spring_78_p520,False
coarse,42,summer,ROIs1868_summer_136_p1003,E:\Data\summer\s1_136\ROIs1868_summer_s1_136_p1003.png,E:\Data\summer\s2_136\ROIs1868_summer_s2_136_p1003.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,aliked,True,True,58,21,0.3621,1.8068,0.321086,77.7295,17.413,19.6422,,False,False,True,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 521.18, ""error"": """", ""match_count"": 41, ""inliers"": 14, ""inlier_ratio"": 0.3415, ""rmse"": 1.5803, ""registration_reliable"": false, ""reliability_reasons"": [""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 480.33, ""error"": """", ""match_count"": 58, ""inliers"": 21, ""inlier_ratio"": 0.3621, ""rmse"": 1.8068, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2271.08,1162.3,3440.42,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0042_ROIs1868_summer_136_p1003,False
coarse,43,winter,ROIs2017_winter_117_p23,E:\Data\winter\s1_117\ROIs2017_winter_s1_117_p23.png,E:\Data\winter\s2_117\ROIs2017_winter_s2_117_p23.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,superpoint,True,True,501,349,0.6966,1.7783,0.280476,54.3093,0.9912,2.1177,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 585.54, ""error"": """", ""match_count"": 501, ""inliers"": 349, ""inlier_ratio"": 0.6966, ""rmse"": 1.7783, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 500.04, ""error"": """", ""match_count"": 116, ""inliers"": 59, ""inlier_ratio"": 0.5086, ""rmse"": 1.9239, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2268.68,1230.73,3506.58,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0043_ROIs2017_winter_117_p23,False
coarse,44,fall,ROIs1970_fall_114_p580,E:\Data\fall\s1_114\ROIs1970_fall_s1_114_p580.png,E:\Data\fall\s2_114\ROIs1970_fall_s2_114_p580.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,superpoint,True,True,360,227,0.6306,1.8621,0.232548,49.0449,-1.1784,-1.6167,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 554.01, ""error"": """", ""match_count"": 360, ""inliers"": 227, ""inlier_ratio"": 0.6306, ""rmse"": 1.8621, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 515.6, ""error"": """", ""match_count"": 126, ""inliers"": 60, ""inlier_ratio"": 0.4762, ""rmse"": 1.7473, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2286.56,1224.86,3518.34,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0044_ROIs1970_fall_114_p580,False
coarse,45,spring,ROIs1158_spring_115_p718,E:\Data\spring\s1_115\ROIs1158_spring_s1_115_p718.png,E:\Data\spring\s2_115\ROIs1158_spring_s2_115_p718.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,aliked,True,True,304,124,0.4079,2.0338,0.274136,58.1116,0.8814,1.1953,,False,False,True,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 501.24, ""error"": """", ""match_count"": 183, ""inliers"": 18, ""inlier_ratio"": 0.0984, ""rmse"": 1.6912, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 501.8, ""error"": """", ""match_count"": 304, ""inliers"": 124, ""inlier_ratio"": 0.4079, ""rmse"": 2.0338, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2259.42,1159.62,3425.99,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0045_ROIs1158_spring_115_p718,False
coarse,46,summer,ROIs1868_summer_142_p561,E:\Data\summer\s1_142\ROIs1868_summer_s1_142_p561.png,E:\Data\summer\s2_142\ROIs1868_summer_s2_142_p561.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,superpoint,True,True,329,205,0.6231,1.7869,0.359537,62.8671,0.9702,-0.3098,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 543.51, ""error"": """", ""match_count"": 329, ""inliers"": 205, ""inlier_ratio"": 0.6231, ""rmse"": 1.7869, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 493.54, ""error"": """", ""match_count"": 107, ""inliers"": 66, ""inlier_ratio"": 0.6168, ""rmse"": 1.7236, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2268.15,1175.92,3451.07,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0046_ROIs1868_summer_142_p561,False
coarse,47,winter,ROIs2017_winter_107_p328,E:\Data\winter\s1_107\ROIs2017_winter_s1_107_p328.png,E:\Data\winter\s2_107\ROIs2017_winter_s2_107_p328.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,superpoint,True,True,203,77,0.3793,1.9328,0.320104,92.7667,-0.5099,-1.2476,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 533.57, ""error"": """", ""match_count"": 203, ""inliers"": 77, ""inlier_ratio"": 0.3793, ""rmse"": 1.9328, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 470.97, ""error"": """", ""match_count"": 80, ""inliers"": 9, ""inlier_ratio"": 0.1125, ""rmse"": 1.1793, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2253.73,1166.49,3427.06,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0047_ROIs2017_winter_107_p328,False
coarse,48,fall,ROIs1970_fall_38_p321,E:\Data\fall\s1_38\ROIs1970_fall_s1_38_p321.png,E:\Data\fall\s2_38\ROIs1970_fall_s2_38_p321.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,rgb,cascade-superpoint+aliked-rgb,superpoint,True,True,165,80,0.4848,1.8127,0.309264,133.3076,0.5859,1.0808,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 547.27, ""error"": """", ""match_count"": 165, ""inliers"": 80, ""inlier_ratio"": 0.4848, ""rmse"": 1.8127, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 490.75, ""error"": """", ""match_count"": 27, ""inliers"": 10, ""inlier_ratio"": 0.3704, ""rmse"": 1.3625, ""registration_reliable"": false, ""reliability_reasons"": [""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2277.52,1161.81,3447.08,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-rgb_steps_8_keypoints_2048\0048_ROIs1970_fall_38_p321,False
